Path,Name,Extension,TrackedState,ItemType,LayerZone,FeatureDomain,ApparentResponsibility,FrameworkToolOwnership,RuntimeRelevance,TestRelevance,ScriptOperationalRelevance,DocumentationHistoryRelevance,InitialClassification,Confidence,NeedsDeeperTrace,Notes
"backend/development/node_modules/ws/lib/limiter.js","limiter.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/ws/lib/permessage-deflate.js","permessage-deflate.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/ws/lib/receiver.js","receiver.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/ws/lib/sender.js","sender.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/ws/lib/stream.js","stream.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/ws/lib/subprotocol.js","subprotocol.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/ws/lib/validation.js","validation.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/ws/lib/websocket-server.js","websocket-server.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/ws/lib/websocket.js","websocket.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/ws/package.json","package.json",".json","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/ws/wrapper.mjs","wrapper.mjs",".mjs","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/xlsx/CHANGELOG.md","CHANGELOG.md",".md","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/xlsx/LICENSE","LICENSE","","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/xlsx/README.md","README.md",".md","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/xlsx/bin/xlsx.njs","xlsx.njs",".njs","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/xlsx/bower.json","bower.json",".json","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/xlsx/dist/LICENSE","LICENSE","","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/xlsx/dist/cpexcel.full.mjs","cpexcel.full.mjs",".mjs","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/xlsx/dist/cpexcel.js","cpexcel.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/xlsx/dist/shim.min.js","shim.min.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/xlsx/dist/xlsx.core.min.js","xlsx.core.min.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/xlsx/dist/xlsx.core.min.map","xlsx.core.min.map",".map","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/xlsx/dist/xlsx.extendscript.js","xlsx.extendscript.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/xlsx/dist/xlsx.full.min.js","xlsx.full.min.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/xlsx/dist/xlsx.full.min.map","xlsx.full.min.map",".map","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/xlsx/dist/xlsx.mini.min.js","xlsx.mini.min.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/xlsx/dist/xlsx.mini.min.map","xlsx.mini.min.map",".map","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/xlsx/dist/xlsx.zahl.js","xlsx.zahl.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/xlsx/dist/xlsx.zahl.mjs","xlsx.zahl.mjs",".mjs","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/xlsx/formats.png","formats.png",".png","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/xlsx/legend.png","legend.png",".png","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/xlsx/package.json","package.json",".json","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/xlsx/types/index.d.ts","index.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/xlsx/types/tsconfig.json","tsconfig.json",".json","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/xlsx/xlsx.js","xlsx.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/xlsx/xlsx.mjs","xlsx.mjs",".mjs","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/xlsx/xlsxworker.js","xlsxworker.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/xtend/.jshintrc",".jshintrc",".jshintrc","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/xtend/LICENSE","LICENSE","","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/xtend/README.md","README.md",".md","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/xtend/immutable.js","immutable.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/xtend/mutable.js","mutable.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/xtend/package.json","package.json",".json","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/xtend/test.js","test.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/package-lock.json","package-lock.json",".json","TRACKED","DEPENDENCY_METADATA","OPERATIONS","demo","Development provisioning / migration validation script","Node","NO","YES","YES","NO","SCRIPT-ONLY-CANDIDATE","HIGH","YES","Historical development provisioning script"
"backend/development/package.json","package.json",".json","TRACKED","DEPENDENCY_METADATA","OPERATIONS","demo","Development provisioning / migration validation script","Node","NO","YES","YES","NO","SCRIPT-ONLY-CANDIDATE","HIGH","YES","Historical development provisioning script"
"backend/development/provision-personnel-demo.mjs","provision-personnel-demo.mjs",".mjs","TRACKED","SCRIPT","OPERATIONS","demo","Development provisioning / migration validation script","Node","NO","YES","YES","NO","SCRIPT-ONLY-CANDIDATE","HIGH","YES","Historical development provisioning script"
"backend/development/provision-remaining-personnel.mjs","provision-remaining-personnel.mjs",".mjs","TRACKED","SCRIPT","OPERATIONS","demo","Development provisioning / migration validation script","Node","NO","YES","YES","NO","SCRIPT-ONLY-CANDIDATE","HIGH","YES","Historical development provisioning script"
"backend/development/provision-remaining-students.mjs","provision-remaining-students.mjs",".mjs","TRACKED","SCRIPT","OPERATIONS","demo","Development provisioning / migration validation script","Node","NO","YES","YES","NO","SCRIPT-ONLY-CANDIDATE","HIGH","YES","Historical development provisioning script"
